date,actual,fitted_value,level,trend,season,residual
1979-06-01,339.23999999999995,338.8312615442357,337.66266787530014,0.09754250558414182,1.004281036995606,0.40873845576425083
1979-07-01,337.525,337.68940827275026,337.6487873867781,0.09655568535796075,0.9997903775934585,-0.16440827275027914
1979-08-01,336.025,335.6501888976481,338.00089256925236,0.09881896516450096,0.9937966452610999,0.37481110235188453
1979-09-01,333.98,334.2576570158636,337.9094144223066,0.09713359455746723,0.9886363271322631,-0.2776570158635536
1979-10-01,333.95,334.06793525626404,337.92569539898943,0.09641752154849424,0.9883475252662751,-0.11793525626404744
1979-11-01,335.15,335.1750962849076,338.00496375803374,0.09626563960925041,0.9915774248878813,-0.02509628490764726
1979-12-01,336.66,336.3804691877854,338.29160258213193,0.09795168395299846,0.9949105177377696,0.2795308122145457
1980-01-01,337.925,337.5681347356366,338.63194716486106,0.10009844205363806,0.9975725623912065,0.3568652643634209
1980-02-01,338.225,338.5583082292331,338.50608696510335,0.0980972343154277,0.9994870949473637,-0.3333082292330687
1980-03-01,340.06,339.21800240870687,339.1736719506653,0.10314091525400451,1.0018127897938987,0.8419975912931363
1980-04-01,340.75,340.9859958615599,339.1177084864143,0.1017318037772483,1.0050377241556911,-0.23599586155989982
1980-05-01,341.34000000000003,341.3348176050322,339.22293001163496,0.10176271057284933,1.0062360144012708,0.005182394967846449
1980-06-01,340.95,340.7773542852742,339.4411752136191,0.10279434034947413,1.004281036995606,0.17264571472577472
1980-07-01,339.375,339.472793529944,339.47769279229294,0.1022073587352037,0.9997903775934585,-0.09779352994399915
1980-08-01,337.6,337.473365568191,339.666240617368,0.10297203499619936,0.9937966452610999,0.12663443180900913
1980-09-01,335.875,335.9081864692542,339.74646772283097,0.10277059402177141,0.9886363271322631,-0.03318646925418989
1980-10-01,336.025,335.88915365408997,339.94237020161285,0.1035954186310981,0.9883475252662751,0.13584634591001077
1980-11-01,337.06,337.1819029332345,339.96266511503086,0.1028576658534529,0.9915774248878813,-0.12190293323448032
1980-12-01,338.2,338.3347653346949,339.9737414644658,0.10204480258269004,0.9949105177377696,-0.1347653346949187
1981-01-01,339.22,339.25027351362377,340.05522364732553,0.10186268928364763,0.9975725623912065,-0.030273513623797044
1981-02-01,340.45,339.98261804833703,340.47393717238936,0.10466888575986427,0.9994870949473637,0.4673819516629578
1981-03-01,341.4,341.19600347923165,340.71657975436375,0.10589085286995395,1.0018127897938987,0.20399652076832808
1981-04-01,342.45,342.5394402002141,340.7621715517172,0.1053568129432705,1.0050377241556911,-0.08944020021408505
1981-05-01,342.82,342.99318318046807,340.75091026390487,0.10432398213947093,1.0062360144012708,-0.17318318046807235
1981-06-01,342.125,342.31444811399757,340.72741532886675,0.10319195105584009,1.004281036995606,-0.189448113997571
1981-07-01,340.425,340.75916154780157,340.60413886961487,0.10118622854160053,0.9997903775934585,-0.33416154780155694
1981-08-01,338.4,338.5918091051403,340.5745479678811,0.10002799797785616,0.9937966452610999,-0.19180910514035077
1981-09-01,336.7,336.8032615302279,340.6038038626101,0.09940120327093271,0.9886363271322631,-0.1032615302279396
1981-10-01,336.94,336.7331695771518,340.8450013503269,0.1006570252187363,0.9883475252662751,0.2068304228482134
1981-11-01,338.425,338.0740179587268,341.1854965860219,0.10278115766561241,0.9915774248878813,0.3509820412731983
1981-12-01,339.6,339.55129710780386,341.32144662624376,0.10307491861189565,0.9949105177377696,0.048702892196160974
1982-01-01,340.7,340.5957348206934,341.49534137961496,0.1037021360540036,0.9975725623912065,0.10426517930659429
1982-02-01,341.55,341.42383564027404,341.684573739253,0.1044596363820066,0.9994870949473637,0.12616435972597628
1982-03-01,342.675,342.4086250470048,341.96919692305875,0.10605525884794827,1.0018127897938987,0.26637495299519287
1982-04-01,343.475,343.7985329428876,341.85713179713673,0.10412347080760632,1.0050377241556911,-0.3235329428875957
1982-05-01,343.96000000000004,344.09373058047186,341.87120376140996,0.1033259276365664,1.0062360144012708,-0.13373058047181985
1982-06-01,343.29999999999995,343.43853530220025,341.8810611823168,0.10249812172727664,1.004281036995606,-0.13853530220029597
1982-07-01,341.92,341.91187188734506,341.9890678994042,0.10254690872463582,0.9997903775934585,0.008128112654901543
1982-08-01,339.625,339.96949916827083,341.85673225354014,0.10046666615437866,0.9937966452610999,-0.34449916827082916
1982-09-01,338.025,338.0713091764035,341.92546011235197,0.10018557070104117,0.9886363271322631,-0.04630917640349708
1982-10-01,337.9,338.0402004884453,341.92952873823765,0.09933430884092506,0.9883475252662751,-0.1402004884453163
1982-11-01,339.275,339.14809925755196,342.11557872878814,0.10010230820519034,0.9915774248878813,0.12690074244801508
1982-12-01,340.425,340.47398039849844,342.1823231600358,0.09980687342578783,0.9949105177377696,-0.04898039849842917
1983-01-01,341.34,341.45126151820045,342.2065580890558,0.09913756881887337,0.9975725623912065,-0.1112615182004788
1983-02-01,342.5,342.13012533702556,342.55644367174295,0.1013583241822066,0.9994870949473637,0.36987466297443916
1983-03-01,343.15,343.27896856218314,342.5705736983402,0.1005857848240363,1.0018127897938987,-0.12896856218316088
1983-04-01,344.9,344.39744226075123,343.00997532823925,0.10358651489373873,1.0050377241556911,0.5025577392487435
1983-05-01,345.65,345.25322295605804,343.3807435934789,0.10595281600979517,1.0062360144012708,0.39677704394193825
1983-06-01,345.275,344.95717566431614,343.7011295942936,0.10785194828161589,1.004281036995606,0.31782433568383794
1983-07-01,343.82,343.73691147647367,343.86529240766913,0.10835066671109439,0.9997903775934585,0.08308852352632812
1983-08-01,342.15,341.839852545558,344.1851043291755,0.11022347801866661,0.9937966452610999,0.31014745444196024
1983-09-01,339.875,340.382868332103,343.94725132646533,0.1071407309232707,0.9886363271322631,-0.5078683321029871
1983-10-01,340.02,340.04530694691283,344.0370424286759,0.10698707355059107,0.9883475252662751,-0.02530694691284907
1983-11-01,341.15,341.24545056435676,344.07880481876055,0.10640940969039095,0.9915774248878813,-0.09545056435678134
1983-12-01,342.98,342.43348968571325,344.55741258491315,0.1097057927148704,0.9949105177377696,0.5465103142867633
1984-01-01,343.675,343.8304604519637,344.5615252774877,0.10877060507429832,0.9975725623912065,-0.15546045196367686
1984-02-01,344.425,344.49351274631016,344.6238492432497,0.10835924937990878,0.9994870949473637,-0.06851274631014803
1984-03-01,345.175,345.35713552181323,344.60902055264967,0.10726823264885633,1.0018127897938987,-0.18213552181322257
1984-04-01,347.4,346.4528743601724,345.354824716573,0.11292344032999764,1.0050377241556911,0.9471256398275614
1984-05-01,347.35,347.622090009584,345.284528169451,0.11130074843494797,1.0062360144012708,-0.27209000958396246
1984-06-01,346.66,346.8744812396113,345.2511203788377,0.1100191340394683,1.004281036995606,-0.21448123961135934
1984-07-01,345.2,345.2887440796866,345.3009957567117,0.10948646952494243,0.9997903775934585,-0.0887440796865917
1984-08-01,343.3,343.26777847445277,345.4324511449753,0.10968103774250412,0.9937966452610999,0.03222152554724289
1984-09-01,341.12,341.6155044305731,345.2025295190407,0.10667333919634778,0.9886363271322631,-0.495504430573078
1984-10-01,341.475,341.28549609660877,345.43912063831425,0.10782395890594351,0.9883475252662751,0.18950390339125534
1984-11-01,342.85,342.63654950158696,345.6928027310978,0.10911575471360502,0.9915774248878813,0.21345049841306718
1984-12-01,344.14,344.04196575543267,345.86868426085925,0.1097070672856859,0.9949105177377696,0.09803424456731591
1985-01-01,344.925,345.1385503692051,345.83334192660493,0.10842243403396457,0.9975725623912065,-0.21355036920510884
1985-02-01,345.875,345.7643290817804,346.0167911621867,0.10908691057102904,0.9994870949473637,0.11067091821962549
1985-03-01,347.44,346.7533315319322,346.5903084770434,0.11320014877898667,1.0018127897938987,0.6866684680678077
1985-04-01,348.325,348.45010526608957,346.61916479198385,0.11245315573815892,1.0050377241556911,-0.12510526608957662
1985-05-01,348.82500000000005,348.8938413106199,346.68526158172665,0.11204259955140917,1.0062360144012708,-0.06884131061985954
1985-06-01,348.17999999999995,348.2819562704545,346.72851521413565,0.11143336853353199,1.004281036995606,-0.10195627045453648
1985-07-01,346.45,346.7672431579625,346.62494612611044,0.10952919449375874,0.9997903775934585,-0.31724315796253677
1985-08-01,344.3,344.5835583699841,346.5411427368097,0.10781694016422198,0.9937966452610999,-0.28355836998406403
1985-09-01,343.0,342.7097542992635,346.8478846653478,0.10957872374933289,0.9886363271322631,0.2902457007364774
1985-10-01,342.8,342.9145503132784,346.8789313792443,0.10888320325693274,0.9883475252662751,-0.11455031327841425
1985-11-01,344.22,344.0652836511902,347.09353763344524,0.10981954180968867,0.9915774248878813,0.1547163488097567
1985-12-01,345.57500000000005,345.43627184752467,347.2978373506452,0.11065630758497737,0.9949105177377696,0.13872815247538028
1986-01-01,346.25,346.5651812151099,347.19441373507897,0.10876030398285214,0.9975725623912065,-0.31518121510987385
1986-02-01,346.825,347.1250404863006,347.09976849780384,0.1069588382814421,0.9994870949473637,-0.3000404863005883
1986-03-01,347.74,347.8361401477731,347.14170264109094,0.10638294562358983,1.0018127897938987,-0.09614014777309876
1986-04-01,349.525,348.99742565549224,347.60376719981934,0.10953304774306867,1.0050377241556911,0.527574344507741
1986-05-01,350.08000000000004,349.8816453954196,347.84686828344087,0.11071599602437712,1.0062360144012708,0.19835460458045873
1986-06-01,349.375,349.4472035706673,347.90886918790636,0.11028454973219833,1.004281036995606,-0.07220357066728411
1986-07-01,347.825,347.9462011251095,347.9370131493164,0.10955706978430271,0.9997903775934585,-0.12120112510950776
1986-08-01,345.82,345.88751387837414,348.00053866464935,0.10914939029821885,0.9937966452610999,-0.06751387837414313
1986-09-01,344.8,344.15388343780126,348.55251538812564,0.1130713004262983,0.9886363271322631,0.6461165621987561
1986-10-01,344.1,344.6027697491442,348.320903921971,0.11001860983575484,0.9883475252662751,-0.5027697491441927
1986-11-01,345.62,345.49623691539784,348.5154941430104,0.11076762019188426,0.9915774248878813,0.12376308460216023
1986-12-01,346.875,346.85193458781083,348.6419703569535,0.11090674370191818,0.9949105177377696,0.02306541218916891
1987-01-01,348.0,347.90630125060636,348.8165199197954,0.11147039774552306,0.9975725623912065,0.09369874939363854
1987-02-01,348.5,348.74902338830077,348.7591706435437,0.10997524254695625,0.9994870949473637,-0.24902338830077042
1987-03-01,349.475,349.5015723131591,348.85117361749644,0.109816070750314,1.0018127897938987,-0.02657231315907893
1987-04-01,350.85,350.7189588953931,349.0493353630409,0.11059850618459593,1.0050377241556911,0.1310411046069362
1987-05-01,351.73999999999995,351.3373002451807,349.4311038549876,0.11300012919634445,1.0062360144012708,0.4026997548192526
1987-06-01,351.15,351.04051522493614,349.61797236482283,0.11365434615285727,1.004281036995606,0.1094847750638337
1987-07-01,349.45,349.6583151257409,349.5904471058417,0.11240398583909894,0.9997903775934585,-0.20831512574090993
1987-08-01,348.08000000000004,347.53352025315434,350.07544577634826,0.11570387895314554,0.9937966452610999,0.546479746845705
1987-09-01,346.4,346.2116919894419,350.320209857454,0.11684690350477316,0.9886363271322631,0.18830801055810298
1987-10-01,346.44,346.3535978112908,350.49629132209463,0.11737151571329191,0.9883475252662751,0.0864021887092008
1987-11-01,347.925,347.6605929272214,350.7943413675197,0.11897169913132424,0.9915774248878813,0.2644070727786243
1987-12-01,348.925,349.1273459842178,350.77550625716583,0.11775121005726594,0.9949105177377696,-0.20234598421779992
1988-01-01,350.4,350.04148597737515,351.1367702488634,0.11990788642540665,0.9975725623912065,0.35851402262483134
1988-02-01,351.775,351.0765168103009,351.7301987358321,0.12410163215875394,0.9994870949473637,0.6984831896990613
1988-03-01,352.125,352.4921382526373,351.605985242089,0.12190242372182059,1.0018127897938987,-0.3671382526372895
1988-04-01,353.58000000000004,353.49979574173506,351.78196000699745,0.12238131661451288,1.0050377241556911,0.08020425826498467
1988-05-01,354.175,354.09882186397573,351.9556381615511,0.1228356282009459,1.0062360144012708,0.07617813602428214
1988-06-01,353.75,353.5857347614025,352.189302050242,0.1238171811556236,1.004281036995606,0.1642652385975225
1988-07-01,352.22,352.2392665074882,352.30006190822047,0.12370153868241257,0.9997903775934585,-0.01926650748822567
1988-08-01,350.3,350.23755382382353,352.4663397975462,0.12407861707910119,0.9937966452610999,0.062446176176479185
1988-09-01,348.75,348.583696243463,352.70439761483976,0.12508807640154945,0.9886363271322631,0.16630375653699048
1988-10-01,348.96,348.718149023911,352.9952909404245,0.1265565342796879,0.9883475252662751,0.24185097608898332
1988-11-01,350.0,350.1476521906184,353.020951608231,0.12566294779358989,0.9915774248878813,-0.14765219061837342
1988-12-01,351.36,351.349281125275,353.15391459675845,0.12572760076675704,0.9949105177377696,0.01071887472500066
1989-01-01,352.775,352.4220779076338,353.51935678326214,0.12785063832837926,0.9975725623912065,0.3529220923661569
1989-02-01,353.0,353.46581998205323,353.3314154871533,0.12505382003546459,0.9994870949473637,-0.46581998205323316
1989-03-01,353.6,354.09721158733635,353.120178667294,0.12207545450162043,1.0018127897938987,-0.49721158733632365
1989-04-01,355.36,355.02179115819575,353.47026874697883,0.12409487110230412,1.0050377241556911,0.3382088418042599
1989-05-01,355.6,355.7993831618117,353.4601029722709,0.12290578870572584,1.0062360144012708,-0.19938316181168148
1989-06-01,355.125,355.0967107025,353.60209529236437,0.12307482899558865,1.004281036995606,0.028289297500009525
1989-07-01,353.86,353.6510213999448,353.8667993771921,0.1243291716507585,0.9997903775934585,0.20897860005521807
1989-08-01,351.575,351.79519600403074,353.84099698191756,0.12299952808823718,0.9937966452610999,-0.220196004030754
1989-09-01,349.86,349.94166544670935,353.9080256618727,0.12250382102653691,0.9886363271322631,-0.08166544670933717
1989-10-01,350.04999999999995,349.90519768313254,354.12980129324615,0.12338302402342072,0.9883475252662751,0.14480231686741263
1989-11-01,351.2,351.26946026365016,354.20571970833225,0.12296265265839994,0.9915774248878813,-0.06946026365017133
1989-12-01,352.48,352.52533281711493,354.2978086526948,0.12268921897401593,0.9949105177377696,-0.045332817114910995
1990-01-01,353.65,353.56016422580785,354.48151684968303,0.12322963491031663,0.9975725623912065,0.08983577419212452
1990-02-01,354.65,354.4228679184326,354.7587254510919,0.12459335305275344,0.9994870949473637,0.2271320815673903
1990-03-01,355.48,355.5266476624977,354.8517685091184,0.12431392716293939,1.0018127897938987,-0.04664766249766217
1990-04-01,356.175,356.7643540214632,354.5787500200521,0.12079494377896391,1.0050377241556911,-0.5893540214631798
1990-05-01,357.075,356.9114564343497,354.8096719401655,0.12177028579491662,1.0062360144012708,0.16354356565028638
1990-06-01,356.08000000000004,356.45091686103353,354.68118799782485,0.11955390365591037,1.004281036995606,-0.37091686103349275
1990-07-01,354.675,354.72636771612065,354.7659289043316,0.11924558157215762,0.9997903775934585,-0.0513677161206374
1990-08-01,352.9,352.6836958569912,355.03265254784804,0.1205517243087811,0.9937966452610999,0.216304143008756
1990-09-01,350.93999999999994,351.1173594408795,355.0316478645152,0.11947515728018054,0.9886363271322631,-0.17735944087957023
1990-10-01,351.225,351.0127335341299,355.2966460824668,0.1207639855045368,0.9883475252662751,0.21226646587012965
1990-11-01,352.70000000000005,352.4238802355191,355.60609228644034,0.12243505377010966,0.9915774248878813,0.27611976448093856
1990-12-01,354.14,353.91805331014314,355.8796831208562,0.12377376830423258,0.9949105177377696,0.22194668985684984
1991-01-01,354.675,355.13928070904717,355.68810440700577,0.12098084203023471,0.9975725623912065,-0.46428070904715923
1991-02-01,355.65,355.62658897143785,355.82495621696705,0.12112140361080496,0.9994870949473637,0.023411028562122738
1991-03-01,357.2,356.5913330372667,356.3577514584242,0.1247674021143927,1.0018127897938987,0.6086669627333094
1991-04-01,358.6,358.27837945688395,356.69934993804276,0.12668777137625112,1.0050377241556911,0.3216205431160688
1991-05-01,359.25,359.0512100193233,356.95989891888,0.12787331615591577,1.0062360144012708,0.19878998067667908
1991-06-01,358.18,358.6164781986526,356.7932843694871,0.1252651778230724,1.004281036995606,-0.4364781986525941
1991-07-01,356.05,356.8437314220147,356.38062082828907,0.120501000155509,0.9997903775934585,-0.7937314220146732
1991-08-01,353.86,354.2896189049269,356.208203890804,0.11790676592411203,0.9937966452610999,-0.42961890492688326
1991-09-01,352.125,352.276937300992,356.2219777591289,0.11698451059983113,0.9886363271322631,-0.1519373009920173
1991-10-01,352.25,352.18673151523893,356.3823371076181,0.11736866081657908,0.9883475252662751,0.06326848476106761
1991-11-01,353.74,353.4970602191518,356.6657149524965,0.11883892484850674,0.9915774248878813,0.24293978084818946
1991-12-01,355.025,354.96870521894846,356.8228931811734,0.11917847774581554,0.9949105177377696,0.05629478105151975
1992-01-01,355.9,356.0756170500137,356.8227876319258,0.11812203610698034,0.9975725623912065,-0.1756170500137273
1992-02-01,356.68,356.7578328719714,356.8881446640621,0.11765472167542633,0.9994870949473637,-0.07783287197139543
1992-03-01,357.9,357.6529758552266,357.17287495242,0.11913443014875814,1.0018127897938987,0.24702414477337697
1992-04-01,359.075,359.0919479688707,357.280583351395,0.11903323524946778,1.0050377241556911,-0.01694796887073835
1992-05-01,359.54,359.62836574268744,357.3401128573781,0.11850623914741232,1.0062360144012708,-0.08836574268741515
1992-06-01,359.125,358.98891266927586,357.5504359791943,0.11931941741146182,1.004281036995606,0.1360873307241377
1992-07-01,357.0,357.5947798017324,357.2666604352983,0.11574939791879954,0.9997903775934585,-0.5947798017323862
1992-08-01,354.86,355.1654399675787,357.17415818425536,0.11390501255669738,0.9937966452610999,-0.30543996757870673
1992-09-01,353.025,353.2279585270962,357.1489620058537,0.11267305976432525,0.9886363271322631,-0.20295852709620021
1992-10-01,353.42,353.0986528896867,357.4819403071408,0.11462419803710586,0.9883475252662751,0.3213471103132406
1992-11-01,354.2,354.58468058079745,357.3336989130561,0.11229612307238448,0.9915774248878813,-0.3846805807974647
1992-12-01,355.35,355.6267799846868,357.25749529017855,0.1106266708787366,0.9949105177377696,-0.2767799846867547
1993-01-01,356.68,356.5006331416251,357.4899529630838,0.11170566985861592,0.9975725623912065,0.1793668583749195
1993-02-01,357.175,357.41824293539844,357.43675768393405,0.11024522093509441,0.9994870949473637,-0.24324293539842756
1993-03-01,358.425,358.19516046257417,357.7024556076675,0.11162199125585748,1.0018127897938987,0.22983953742584617
1993-04-01,359.325,359.6166462208898,357.61745469756,0.10988059615557068,1.0050377241556911,-0.2916462208897883
1993-05-01,360.18,359.95812810833536,357.87673940182265,0.11120379696288452,1.0062360144012708,0.22187189166464805
1993-06-01,359.5,359.5205028276004,357.97411012772636,0.11108128406129815,1.004281036995606,-0.02050282760041
1993-07-01,357.42,358.010128732217,357.68524857952167,0.10753918146961816,0.9997903775934585,-0.5901287322170674
1993-08-01,355.325,355.5732721754899,357.62351361410424,0.1060400012217915,0.9937966452610999,-0.24827217548988756
1993-09-01,353.775,353.66443199291996,357.8053333408038,0.10671114604639277,0.9886363271322631,0.11056800708001902
1993-10-01,354.06,353.7414834315714,358.13040919991164,0.10864509798568368,0.9883475252662751,0.3185165684286062
1993-11-01,355.35,355.2217589549789,358.3266858548736,0.1094212088196243,0.9915774248878813,0.12824104502112732
1993-12-01,356.775,356.6118528546496,358.5472176827858,0.11040526248954811,0.9949105177377696,0.163147145350365
1994-01-01,358.32,357.7870039426575,359.0196488196791,0.11361155270036484,0.9975725623912065,0.5329960573424728
1994-02-01,358.9,358.9490591085647,359.1000018789865,0.11331699811371282,0.9994870949473637,-0.04905910856473383
1994-03-01,359.925,359.8644971153931,359.2542401957062,0.1136794186823423,1.0018127897938987,0.060502884606933094
1994-04-01,361.22,361.1783160638104,359.3960222122855,0.11392830996582866,1.0050377241556911,0.04168393618954269
1994-05-01,361.65,361.75185975110827,359.4413601967614,0.11332083822216595,1.0062360144012708,-0.10185975110829304
1994-06-01,360.9,361.09394792643764,359.4238261353333,0.11216191889222257,1.004281036995606,-0.19394792643765868
1994-07-01,359.46,359.4606212551713,359.53556701634136,0.1121581899608346,0.9997903775934585,-0.0006212551713247194
1994-08-01,357.375,357.41670278580904,359.6192918811553,0.11190636958410138,0.9937966452610999,-0.04170278580903641
1994-09-01,355.92499999999995,355.643330593499,359.9242453252397,0.11361609529422273,0.9886363271322631,0.28166940650095285
1994-10-01,356.02,355.84252933714686,360.1595295979915,0.11469365221468453,0.9883475252662751,0.17747066285312485
1994-11-01,357.575,357.23978654392107,360.50328623913254,0.11672235367218296,0.9915774248878813,0.33521345607891817
1994-12-01,359.06,358.78463945566625,360.80754163537745,0.11838324423586412,0.9949105177377696,0.27536054433375057
1995-01-01,359.975,360.04979971557196,360.87511881442384,0.11793327918920717,0.9975725623912065,-0.07479971557194176
1995-02-01,360.925,360.80789693322765,361.072439422215,0.11863637483113743,0.9994870949473637,0.11710306677235849
1995-03-01,361.575,361.84583929289823,361.0078927791173,0.1170140103574921,1.0018127897938987,-0.2708392928982448
1995-04-01,363.36,362.9441544556298,361.40526275364135,0.11949698919134422,1.0050377241556911,0.4158455443701996
1995-05-01,363.7,363.77923335100496,361.47140558404124,0.11902445689701259,1.0062360144012708,-0.07923335100497297
1995-06-01,363.25,363.13841204920055,361.665717415092,0.11969124120115882,1.004281036995606,0.11158795079944639
1995-07-01,361.8,361.709570328279,361.8466947741426,0.12023402306735337,0.9997903775934585,0.09042967172098315
1995-08-01,359.375,359.7215195341306,361.7306687394571,0.11814158060967672,0.9937966452610999,-0.3465195341306071
1995-09-01,358.0,357.73687881200976,362.02914504726186,0.11973871913307159,0.9886363271322631,0.26312118799023665
1995-10-01,357.85,357.92895304846036,362.0947560961848,0.11925933621765201,0.9883475252662751,-0.07895304846033468
1995-11-01,359.475,359.1632406807609,362.42705139559405,0.12114609396516943,0.9915774248878813,0.3117593192391155
1995-12-01,360.7,360.70301486923256,362.5461442266217,0.12112790919628358,0.9949105177377696,-0.003014869232572437
1996-01-01,362.025,361.78691995995695,362.8289827779274,0.12256010309577833,0.9975725623912065,0.2380800400430303
1996-02-01,363.175,362.7653832008174,363.2292331613364,0.12501947324127863,0.9994870949473637,0.40961679918262917
1996-03-01,364.06000000000006,364.0129375153233,363.38608349590527,0.12530138397278237,1.0018127897938987,0.047062484676757776
1996-04-01,364.7,365.34265496435614,363.0781178782287,0.12146414513358003,1.0050377241556911,-0.6426549643561543
1996-05-01,365.325,365.4644998473955,363.1056456075106,0.12063219517674227,1.0062360144012708,-0.13949984739548427
1996-06-01,364.88,364.7812629357369,363.2928948007302,0.12122219010196852,1.004281036995606,0.09873706426310491
1996-07-01,363.475,363.33793724905735,363.5070073413905,0.1220448755582634,0.9997903775934585,0.1370627509426754
1996-08-01,361.32,361.373332212677,363.59268984655955,0.12172283141594081,0.9937966452610999,-0.05333221267699173
1996-09-01,359.4,359.58128107502193,363.59016850950155,0.12062246017373295,0.9886363271322631,-0.1812810750219569
1996-10-01,359.625,359.47266016751803,363.8152302582556,0.12154742905655457,0.9883475252662751,0.15233983248197092
1996-11-01,360.74,360.8714928411783,363.8469240651603,0.12075163845295075,0.9915774248878813,-0.1314928411783285
1996-12-01,362.375,362.11526867409447,364.14456453827313,0.12231825835244511,0.9949105177377696,0.25973132590553405
1997-01-01,363.125,363.38264766568705,364.09188127424375,0.12076835347612931,0.9975725623912065,-0.25764766568704545
1997-02-01,363.875,364.02584311949175,364.1103890070164,0.11986268001382895,0.9994870949473637,-0.15084311949175344
1997-03-01,364.56,364.89052456991766,364.00670034199015,0.11788279255302958,1.0018127897938987,-0.33052456991765666
1997-04-01,366.325,365.95894234268104,364.37137295554186,0.12006849209315353,1.0050377241556911,0.36605765731894735
1997-05-01,366.68,366.7644153256424,364.4345978504423,0.11956505550998994,1.0062360144012708,-0.08441532564239651
1997-06-01,365.475,366.1148327642548,364.12247356697674,0.11574178927535737,1.004281036995606,-0.639832764254777
1997-07-01,364.375,364.16186286499476,364.3826629399426,0.11702109251390545,0.9997903775934585,0.21313713500524045
1997-08-01,362.46,362.23856319018614,364.65066159164803,0.11835822862575417,0.9937966452610999,0.2214368098138948
1997-09-01,360.15,360.62390400675116,364.44422138641556,0.11548164407034536,0.9886363271322631,-0.4739040067511837
1997-10-01,360.75,360.31168030198893,364.8602009152821,0.11814301027236075,0.9883475252662751,0.43831969801107107
1997-11-01,362.38,361.9042864095448,365.30341553269466,0.12102201419301861,0.9915774248878813,0.4757135904552001
1997-12-01,364.25,363.5646163538073,365.891214952529,0.12515603867069766,0.9949105177377696,0.6853836461926903
1998-01-01,365.34,365.1278890868216,366.16044267382506,0.12643201273309942,0.9975725623912065,0.2121109131784351
1998-02-01,366.2,366.0990042978171,366.3553423981012,0.12703839854361362,0.9994870949473637,0.10099570218289955
1998-03-01,367.375,367.14673631619667,366.63676766582904,0.12840572928526114,1.0018127897938987,0.22826368380333406
1998-04-01,368.525,368.6128351685931,366.70595642450576,0.12788127286763878,1.0050377241556911,-0.08783516859313067
1998-05-01,369.14,369.1214187921276,366.8463499122777,0.12799208757730365,1.0062360144012708,0.01858120787238704
1998-06-01,368.75,368.5453727343945,367.1124021523833,0.12921482038965998,1.004281036995606,0.20462726560549527
1998-07-01,367.6,367.16463490124096,367.53667318875034,0.13182799233071793,0.9997903775934585,0.43536509875906404
1998-08-01,365.72,365.3877230419351,367.89505052554813,0.13383443164014033,0.9937966452610999,0.332276958064881
1998-09-01,363.925,363.8467251026568,368.0825320327675,0.13430955815851967,0.9886363271322631,0.07827489734319215
1998-10-01,364.32,363.9262041477558,368.48681535933724,0.1367005868446869,0.9883475252662751,0.3937958522441818
1998-11-01,365.55,365.5187566950319,368.64486558084053,0.13688967035901614,0.9915774248878813,0.03124330496808625
1998-12-01,366.925,366.9048470492144,368.7954803263979,0.13701122679285874,0.9949105177377696,0.020152950785586654
1999-01-01,368.12,368.0369309480887,368.9889143836035,0.13751093684567436,0.9975725623912065,0.08306905191130909
1999-02-01,368.85,368.93709851184076,369.0673788892086,0.13698799081375848,0.9994870949473637,-0.08709851184073614
1999-03-01,369.6,369.87365678816525,369.01927824020066,0.13534874915742354,1.0018127897938987,-0.2736567881652263
1999-04-01,370.975,371.0143261709275,369.12811395653466,0.13511393589237497,1.0050377241556911,-0.03932617092749524
1999-05-01,370.84,371.56595869942396,368.77438177858966,0.13078445940958489,1.0062360144012708,-0.7259586994239271
1999-06-01,370.25,370.4844629025343,368.7469762529534,0.12938344628769943,1.004281036995606,-0.2344629025342897
1999-07-01,369.0,368.7990349490047,369.01255800190563,0.13058968958531553,0.9997903775934585,0.2009650509953076
1999-08-01,366.7,366.8532217969264,369.03867972641166,0.12966446672844287,0.9937966452610999,-0.15322179692640248
1999-09-01,364.675,364.97323589660516,368.9639429837017,0.12785418286964198,0.9886363271322631,-0.29823589660514926
1999-10-01,365.14,364.7909643256628,369.3310847968848,0.12997343909105738,0.9883475252662751,0.34903567433718763
1999-11-01,366.65,366.3492447219804,369.66657475588045,0.1317936007218151,0.9915774248878813,0.30075527801955104
1999-12-01,367.9,367.9162861202496,369.7872767687006,0.13169536782680444,0.9949105177377696,-0.016286120249617397
